index,Bin_ID,Other_bin,count_raw,norm_val,count_normed
1314,47,14,25,11244.6449524,281116.12381
1315,47,15,36,11359.8501835,408954.606607
1316,47,16,27,11689.8771986,315626.684363
1317,47,17,14,11905.892538,166682.495532
1318,47,18,27,12175.8298429,328747.405759
1319,47,19,22,12298.5834153,270568.835136
1320,47,20,25,12528.2329686,313205.824214
1321,47,21,31,12288.0191767,380928.594476
1322,47,22,26,12047.2815094,313229.319246
1323,47,23,15,12125.5906799,181883.860198
1324,47,24,20,12920.4048114,258408.096228
1325,47,25,27,12602.5373918,340268.509579
1326,47,26,16,12855.7656312,205692.250098
1327,47,27,19,13159.6834209,250033.984997
1328,47,28,16,13287.0525255,212592.840408
1329,47,29,25,12459.7786773,311494.466934
1330,47,30,19,11757.9441881,223400.939574
1331,47,31,19,11898.2758748,226067.241621
1332,47,32,22,12177.1327856,267896.921283
1333,47,33,21,12091.2123561,253915.459478
1334,47,34,27,12361.9411298,333772.410504
1335,47,35,21,12330.2365276,258934.96708
1336,47,36,22,13016.932233,286372.509125
1337,47,37,23,12931.4981208,297424.456778
1338,47,38,26,12892.9687297,335217.186972
1339,47,39,28,12575.9346294,352126.169624
1340,47,40,16,12320.1465558,197122.344893
1341,47,41,27,12198.5746965,329361.516805
1342,47,42,22,11694.203742,257272.482324
1343,47,43,27,11347.2961212,306376.995272
1344,47,44,24,11394.2246324,273461.391178
1345,47,45,35,11055.7639107,386951.736875
1346,47,46,33,10782.7614403,355831.12753
1347,47,47,27,10667.6807821,288027.381118
1348,47,48,25,10873.0186324,271825.465809
1349,47,49,25,10884.9990902,272124.977255
1350,47,50,21,10870.5050491,228280.606031
1351,47,51,26,10631.1534258,276409.98907
1352,47,52,29,10890.3869335,315821.221071
1353,47,53,34,10873.9428522,369714.056974
1354,47,54,19,11108.5594555,211062.629655
1355,47,55,26,10884.9815728,283009.520892
1356,47,56,29,11137.5632863,322989.335302
1357,47,57,32,11350.6200512,363219.841638
1358,47,58,18,11678.095666,210205.721988
1359,47,59,32,11119.0593912,355809.900518
1360,47,60,35,10293.106667,360258.733346
1361,47,61,34,9645.12932104,327934.396915
1362,47,62,40,9427.84895433,377113.958173
1363,47,63,32,9245.04492156,295841.43749
1364,47,64,40,9125.47261107,365018.904443
1365,47,65,35,9056.68968271,316984.138895
1366,47,66,39,9007.72846566,351301.410161
1367,47,67,31,8918.81777696,276483.351086
1368,47,68,39,8979.55318574,350202.574244
1369,47,69,31,8882.56952542,275359.655288
1370,47,70,36,8901.42912164,320451.448379
1371,47,71,37,9695.03927837,358716.4533
1372,47,72,35,10057.2685799,352004.400296
1373,47,73,45,10277.0574241,462467.584083
1374,47,74,36,10243.0403089,368749.451119
1375,47,75,26,9270.05462628,241021.420283
1376,47,76,41,8566.72495034,351235.722964
1377,47,77,37,8283.85542897,306502.650872
1378,47,78,42,8100.69761943,340229.300016
1379,47,79,40,7938.5617883,317542.471532
1380,47,80,45,7995.17035021,359782.66576
1381,47,81,56,8054.26770659,451038.991569
1382,47,82,42,8233.26665471,345797.199498
1383,47,83,46,8648.55012604,397833.305798
1384,47,84,40,9623.43304885,384937.321954
1385,47,85,26,10072.318159,261880.272134
1386,47,86,29,10107.5195316,293118.066417
1387,47,87,28,9810.66631867,274698.656923
1388,47,88,31,9834.14286628,304858.428855
1389,47,89,24,10595.881784,254301.162817
1390,47,90,21,10220.391732,214628.226372
1391,47,91,39,9000.91058215,351035.512704
1392,47,92,51,8501.65357506,433584.332328
1393,47,93,40,8445.90321616,337836.128646
1394,47,94,34,8520.9988628,289713.961335
1395,47,95,41,8581.92362372,351858.868572
1396,47,96,39,8729.71156818,340458.751159
1397,47,97,60,8754.4706286,525268.237716
1398,47,98,42,8958.9740899,376276.911776
1399,47,99,33,9487.20402835,313077.732935
1400,49,0,16,10088.1135766,161409.817225
1401,49,1,27,10533.446408,284403.053017
1402,49,2,37,11046.0206274,408702.763215
1403,49,3,34,11032.8560626,375117.106127
1404,49,4,37,11089.2354208,410301.710568
1405,49,5,37,9921.74321777,367104.499058
1406,49,6,42,9435.49931884,396290.971391
1407,49,7,39,9479.60766981,369704.699123
1408,49,8,36,9716.83814036,349806.173053
1409,49,9,34,10485.5501805,356508.706136
1410,49,10,34,10414.5459968,354094.563892
1411,49,11,37,10095.0607691,373517.248458
1412,49,12,38,10540.7861213,400549.872608
1413,49,13,33,11070.0808886,365312.669322
1414,49,14,31,11473.7169753,355685.226233
1415,49,15,25,11591.2691276,289781.728189
1416,49,16,27,11928.019339,322056.522154
1417,49,17,30,12148.4352683,364453.058048
1418,49,18,20,12423.8716427,248477.432854
1419,49,19,29,12549.1259085,363924.651345
1420,49,20,20,12783.4538031,255669.076062
1421,49,21,19,12538.3464588,238228.582717
1422,49,22,36,12292.704567,442537.364412
1423,49,23,29,12372.6090248,358805.661719
1424,49,24,16,13183.6148352,210937.837364
1425,49,25,20,12859.2719304,257185.438608
1426,49,26,19,13117.658848,249235.518111
1427,49,27,26,13427.7679459,349121.966594
1428,49,28,21,13557.73177,284712.367169
1429,49,29,29,12713.6049847,368694.544557
1430,49,30,29,11997.4729657,347926.716005
1431,49,31,19,12140.663441,230672.605379
1432,49,32,29,12425.2011285,360330.832726
1433,49,33,21,12337.5303577,259088.137511
1434,49,34,32,12613.7743244,403640.778382
1435,49,35,20,12581.4238471,251628.476941
1436,49,36,17,13282.1086801,225795.847562
1437,49,37,22,13194.9341337,290288.550942
1438,49,38,27,13155.6198352,355201.73555
1439,49,39,24,12832.1272257,307971.053418
1440,49,40,23,12571.1283258,289135.951494
1441,49,41,26,12447.0798466,323624.076011
1442,49,42,22,11932.4340212,262513.548467
1443,49,43,25,11578.4593182,289461.482955
1444,49,44,32,11626.3438408,372043.002907
1445,49,45,37,11280.9881142,417396.560227
1446,49,46,25,11002.4241318,275060.603294
1447,49,47,27,10884.9990902,293894.975436
1448,49,48,33,11094.5200122,366119.160403
1449,49,49,58,11106.7445318,644191.182843
1450,49,50,27,11091.9552231,299482.791023
1451,49,51,30,10847.7276112,325431.828335
1452,49,52,30,11112.2421344,333367.264031
1453,49,53,30,11095.4630599,332863.891797
1454,49,54,28,11334.8591916,317376.057366
1455,49,55,34,11106.7266575,377628.706354
1456,49,56,32,11364.4538784,363662.524109
1457,49,57,28,11581.8509622,324291.82694
1458,49,58,27,11915.9977971,321731.940521
1459,49,59,28,11345.5730284,317676.044794
1460,49,60,25,10502.7942806,262569.857015
1461,49,61,26,9841.61656396,255882.030663
1462,49,62,43,9619.90983666,413656.122977
1463,49,63,44,9433.38178329,415068.798465
1464,49,64,31,9311.37358699,288652.581197
1465,49,65,30,9241.18943657,277235.683097
1466,49,66,30,9191.23079852,275736.923956
1467,49,67,56,9100.50885198,509628.495711
1468,49,68,34,9162.48154153,311524.372412
1469,49,69,48,9063.52216358,435049.063852
1470,49,70,32,9082.76596098,290648.510751
1471,49,71,34,9892.54326969,336346.47117
1472,49,72,32,10262.1517814,328388.857005
1473,49,73,41,10486.418088,429943.141608
1474,49,74,40,10451.7079879,418068.319515
1475,49,75,39,9458.90097707,368897.138106
1476,49,76,38,8741.24331192,332167.245853
1477,49,77,41,8452.61127036,346557.062085
1478,49,78,58,8265.7222332,479411.889526
1479,49,79,42,8100.28342692,340211.903931
1480,49,80,45,8158.0451989,367112.033951
1481,49,81,51,8218.34646621,419135.669777
1482,49,82,36,8400.99191907,302435.709086
1483,49,83,52,8824.73540183,458886.240895
1484,49,84,42,9819.4783028,412418.088718
1485,49,85,44,10277.5079454,452210.349597
1486,49,86,32,10313.4264282,330029.645703
1487,49,87,39,10010.5258241,390410.507141
1488,49,88,42,10034.4806278,421448.18637
1489,49,89,33,10811.7374277,356787.335114
1490,49,90,40,10428.598022,417143.920882
1491,49,91,49,9184.27402344,450029.427149
1492,49,92,53,8674.84632505,459766.855228
1493,49,93,57,8617.9602391,491223.733629
1494,49,94,31,8694.58570832,269532.156958
1495,49,95,48,8756.75160742,420324.077156
1496,49,96,44,8907.55023684,391932.210421
1497,49,97,51,8932.81368028,455573.497694
1498,49,98,58,9141.48321546,530206.026497
1499,49,99,33,9680.47407175,319455.644368
1500,4,0,24,10072.2102756,241733.046615
1501,4,1,47,10516.8410668,494291.530141
1502,4,2,36,11028.607244,397029.860783
1503,4,3,32,11015.4634322,352494.829832
1504,4,4,29,11071.7539118,321080.863442
1505,4,5,46,9906.10218966,455680.700724
1506,4,6,41,9420.62482482,386245.617817
1507,4,7,36,9464.66364164,340727.891099
1508,4,8,42,9701.5201327,407463.845574
1509,4,9,40,10469.0203448,418760.81379
1510,4,10,36,10398.1280949,374332.611418
1511,4,11,45,10079.1465164,453561.593237
1512,4,12,31,10524.1692095,326249.245493
1513,4,13,44,11052.6295755,486315.701324
1514,4,14,43,11455.6293544,492592.062238
1515,4,15,37,11572.9961928,428200.859134
1516,4,16,27,11909.2155379,321548.819524
1517,4,17,25,12129.2839948,303232.09987
1518,4,18,28,12404.2861605,347320.012493
1519,4,19,26,12529.3429704,325762.917231
1520,4,20,31,12763.3014613,395662.345301
1521,4,21,31,12518.5805139,388075.995932
1522,4,22,36,12273.3258617,441839.731021
1523,4,23,39,12353.104355,481771.069843
1524,4,24,18,13162.8316638,236930.969948
1525,4,25,22,12839.0000659,282458.001451
1526,4,26,36,13096.9796521,471491.267477
1527,4,27,33,13406.5998819,442417.796102
1528,4,28,24,13536.3588258,324872.611819
1529,4,29,34,12693.5627554,431581.133683
1530,4,30,32,11978.5596752,383313.909606
1531,4,31,22,12121.5244194,266673.537226
1532,4,32,29,12405.6135504,359762.792961
1533,4,33,27,12318.0809872,332588.186655
1534,4,34,23,12593.8894721,289659.457858
1535,4,35,26,12561.5899933,326601.339826
1536,4,36,21,13261.1702391,278484.575021
1537,4,37,30,13174.1331181,395223.993543
1538,4,38,24,13134.8807962,315237.139108
1539,4,39,36,12811.8981533,461228.333517
1540,4,40,16,12551.3107023,200820.971237
1541,4,41,37,12427.457778,459815.937786
1542,4,42,24,11913.6232607,285926.958256
1543,4,43,35,11560.2065773,404607.230207
1544,4,44,33,11608.0156129,383064.515226
1545,4,45,42,11263.2043187,473054.581387
1546,4,46,33,10985.0794756,362507.622693
1547,4,47,36,10867.8395475,391242.223709
1548,4,48,39,11077.0301724,432004.176723
1549,4,49,42,11089.2354208,465747.887672
1550,4,50,35,11074.4694265,387606.429928
1551,4,51,38,10830.6268246,411563.819337
1552,4,52,21,11094.7243567,232989.211491
1553,4,53,37,11077.9717334,409884.954137
1554,4,54,32,11316.9904716,362143.695093
1555,4,55,35,11089.2175746,388122.615112
1556,4,56,33,11346.5385042,374435.770638
1557,4,57,30,11563.5928746,346907.786237
1558,4,58,26,11897.2129472,309327.536628
1559,4,59,41,11327.6874187,464435.184165
1560,4,60,42,10486.2372606,440421.964947
1561,4,61,20,9826.10185066,196522.037013
1562,4,62,45,9604.74463062,432213.508378
1563,4,63,44,9418.51062743,414414.467607
1564,4,64,62,9296.69476968,576395.07572
1565,4,65,32,9226.62126033,295251.880331
1566,4,66,51,9176.74137905,468013.810331
1567,4,67,62,9086.16245017,563342.07191
1568,4,68,41,9148.03744353,375069.535185
1569,4,69,36,9049.23406905,325772.426486
1570,4,70,38,9068.44752977,344601.006131
1571,4,71,37,9876.94827353,365447.08612
1572,4,72,38,10245.9741198,389347.016552
1573,4,73,57,10469.8868841,596783.552394
1574,4,74,38,10435.2315024,396538.79709
1575,4,75,57,9443.98959175,538307.40673
1576,4,76,49,8727.46327051,427645.700255
1577,4,77,54,8439.28623991,455721.456955
1578,4,78,72,8252.69182201,594193.811184
1579,4,79,44,8087.51382,355850.60808
1580,4,80,49,8145.18453404,399114.042168
1581,4,81,64,8205.39074005,525145.007363
1582,4,82,45,8387.7482634,377448.671853
1583,4,83,64,8810.82374019,563892.719372
1584,4,84,54,9803.99848914,529415.918413
1585,4,85,38,10261.3060757,389929.630876
1586,4,86,49,10297.1679352,504561.228824
1587,4,87,41,9994.7448356,409784.538259
1588,4,88,51,10018.661876,510951.755677
1589,4,89,39,10794.6933775,420993.041724
1590,4,90,33,10412.157968,343601.212943
1591,4,91,44,9169.79557091,403471.00512
1592,4,92,56,8661.17095447,485025.573451
1593,4,93,48,8604.374546,413009.978208
1594,4,94,60,8680.87921979,520852.753188
1595,4,95,56,8742.94711812,489605.038614
1596,4,96,53,8893.50802261,471355.925199
1597,4,97,51,8918.73163977,454855.313628
1598,4,98,51,9127.07222004,465480.683222
1599,4,99,43,9665.21338985,415604.175763
1600,52,0,13,10093.1069785,131210.39072
1601,52,1,38,10538.6602402,400469.089128
1602,52,2,25,11051.488173,276287.204324
1603,52,3,38,11038.3170919,419456.049492
1604,52,4,18,11094.7243567,199705.038421
1605,52,5,43,9926.65426988,426846.133605
1606,52,6,34,9440.16969054,320965.769478
1607,52,7,42,9484.29987421,398340.594717
1608,52,8,36,9721.6477688,349979.319677
1609,52,9,33,10490.740305,346194.430066
1610,52,10,43,10419.7009758,448047.141961
1611,52,11,31,10100.0576097,313101.785902
1612,52,12,31,10546.0035865,326926.11118
1613,52,13,33,11075.5603434,365493.491332
1614,52,14,36,11479.3962214,413258.263971
1615,52,15,27,11597.0065595,313119.177107
1616,52,16,32,11933.9234552,381885.550566
1617,52,17,25,12154.4484856,303861.212141
1618,52,18,23,12430.0211952,285890.48749
1619,52,19,24,12555.3374592,301328.09902
1620,52,20,19,12789.7813411,243005.845482
1621,52,21,28,12544.5526739,351247.47487
1622,52,22,23,12298.7891946,282872.151476
1623,52,23,22,12378.7332034,272332.130475
1624,52,24,20,13190.1404445,263802.80889
1625,52,25,27,12865.6369968,347372.198914
1626,52,26,22,13124.1518104,288731.339829
1627,52,27,29,13434.4144058,389598.017768
1628,52,28,24,13564.4425592,325546.62142
1629,52,29,26,12719.8979491,330717.346676
1630,52,30,26,12003.4114599,312088.697958
1631,52,31,30,12146.6728115,364400.184344
1632,52,32,21,12431.3513391,261058.37812
1633,52,33,20,12343.6371731,246872.743461
1634,52,34,22,12620.0178747,277640.393244
1635,52,35,20,12587.6513846,251753.027691
1636,52,36,30,13288.6830417,398660.491252
1637,52,37,19,13201.4653458,250827.84157
1638,52,38,21,13162.1315875,276404.763338
1639,52,39,24,12838.4788561,308123.492546
1640,52,40,24,12577.3507673,301856.418415
1641,52,41,31,12453.2408867,386050.467486
1642,52,42,30,11938.3403226,358150.209677
1643,52,43,26,11584.1904096,301188.950649
1644,52,44,28,11632.098634,325698.761753
1645,52,45,32,11286.5719637,361170.302838
1646,52,46,37,11007.870098,407291.193625
1647,52,47,34,10890.3869335,370273.155739
1648,52,48,15,11100.0115639,166500.173459
1649,52,49,31,11112.2421344,344479.506165
1650,52,50,26,11097.4455053,288533.583137
1651,52,51,34,10853.0970059,369005.298199
1652,52,52,31,11117.7424581,344650.016202
1653,52,53,29,11100.9550784,321927.697273
1654,52,54,28,11340.4697061,317533.151771
1655,52,55,33,11112.2242512,366703.40029
1656,52,56,29,11370.0790416,329732.292208
1657,52,57,22,11587.5837323,254926.842111
1658,52,58,21,11921.8959628,250359.81522
1659,52,59,42,11351.188846,476749.931531
1660,52,60,30,10507.9929406,315239.788219
1661,52,61,24,9846.48795507,236315.710922
1662,52,62,32,9624.67148765,307989.487605
1663,52,63,34,9438.05110685,320893.737633
1664,52,64,30,9315.9825191,279479.475573
1665,52,65,40,9245.76362901,369830.545161
1666,52,66,51,9195.78026249,468984.793387
1667,52,67,36,9105.01341052,327780.482779
1668,52,68,51,9167.01677523,467517.855537
1669,52,69,36,9068.0084145,326448.302922
1670,52,70,32,9087.26173717,290792.375589
1671,52,71,41,9897.43986844,405795.034606
1672,52,72,41,10267.2313285,420956.484469
1673,52,73,38,10491.6086422,398681.128403
1674,52,74,48,10456.8813613,501930.305342
1675,52,75,29,9463.58293209,274443.905031
1676,52,76,34,8745.57004165,297349.381416
1677,52,77,39,8456.79513336,329815.010201
1678,52,78,46,8269.8135901,380411.425144
1679,52,79,42,8104.29289512,340380.301595
1680,52,80,49,8162.08325795,399942.07964
1681,52,81,43,8222.41437311,353563.818044
1682,52,82,43,8405.15023159,361421.459958
1683,52,83,39,8829.10345837,344335.034876
1684,52,84,50,9824.33873594,491216.936797
1685,52,85,30,10282.5950935,308477.852804
1686,52,86,38,10318.5313552,392104.191497
1687,52,87,45,10015.4808217,450696.636978
1688,52,88,25,10039.4474826,250986.187064
1689,52,89,33,10817.089008,356963.937265
1690,52,90,39,10433.7599565,406916.638304
1691,52,91,34,9188.82004396,312419.881495
1692,52,92,42,8679.14018969,364523.887967
1693,52,93,57,8622.22594633,491466.878941
1694,52,94,47,8698.88934352,408847.799146
1695,52,95,41,8761.08601342,359204.52655
1696,52,96,58,8911.95928496,516893.638528
1697,52,97,56,8937.23523327,500485.173063
1698,52,98,39,9146.00805544,356694.314162
1699,52,99,43,9685.26570075,416466.425132
1700,55,0,16,10088.0973416,161409.557465
1701,55,1,32,10533.4294564,337069.742603
1702,55,2,33,11046.0028508,364518.094078
1703,55,3,29,11032.8383072,319952.310908
1704,55,4,34,11089.2175746,377033.397538
1705,55,5,38,9921.72725052,377025.63552
1706,55,6,49,9435.4841341,462338.722571
1707,55,7,34,9479.59241409,322306.142079
1708,55,8,42,9716.82250286,408106.54512
1709,55,9,38,10485.5333059,398450.265623
1710,55,10,28,10414.5292365,291606.818622
1711,55,11,42,10095.044523,423991.869964
1712,55,12,35,10540.7691578,368926.920522
1713,55,13,40,11070.0630733,442802.52293
1714,55,14,27,11473.6985104,309789.859781
1715,55,15,33,11591.2504735,382511.265626
1716,55,16,25,11928.000143,298200.003576
1717,55,17,24,12148.4157176,291561.977221
1718,55,18,35,12423.8516487,434834.807706
1719,55,19,26,12549.1057129,326276.748536
1720,55,20,19,12783.4332304,242885.231378
1721,55,21,31,12538.3262806,388688.114699
1722,55,22,24,12292.6847841,295024.434819
1723,55,23,34,12372.5891133,420668.029853
1724,55,24,26,13183.5936186,342773.434083
1725,55,25,27,12859.2512357,347199.783365
1726,55,26,27,13117.6377375,354176.218911
1727,55,27,24,13427.7463364,322265.912073
1728,55,28,19,13557.7099512,257596.489074
1729,55,29,19,12713.5845245,241558.105965
1730,55,30,21,11997.4536579,251946.526817
1731,55,31,18,12140.6439028,218531.590251
1732,55,32,27,12425.1811324,335479.890574
1733,55,33,36,12337.5105026,444150.378095
1734,55,34,24,12613.7540248,302730.096596
1735,55,35,18,12581.4035995,226465.264792
1736,55,36,24,13282.087305,318770.095319
1737,55,37,21,13194.9128989,277093.170876
1738,55,38,27,13155.5986636,355201.163917
1739,55,39,11,12832.1065748,141153.172322
1740,55,40,20,12571.1080949,251422.161898
1741,55,41,33,12447.0598152,410752.973903
1742,55,42,25,11932.4148181,298310.370454
1743,55,43,36,11578.4406848,416823.864651
1744,55,44,23,11626.3251303,267405.477998
1745,55,45,20,11280.9699595,225619.399191
1746,55,46,37,11002.4064254,407089.037739
1747,55,47,32,10884.9815728,348319.410328
1748,55,48,30,11094.5021576,332835.064727
1749,55,49,38,11106.7266575,422055.612984
1750,55,50,27,11091.9373726,299482.30906
1751,55,51,27,10847.7101537,292888.17415
1752,55,52,35,11112.2242512,388927.848792
1753,55,53,31,11095.4452038,343958.801317
1754,55,54,30,11334.8409502,340045.228507
1755,55,55,26,11106.7087832,288774.428364
1756,55,56,30,11364.4355894,340933.067681
1757,55,57,33,11581.8323233,382200.466668
1758,55,58,32,11915.9786204,381311.315854
1759,55,59,29,11345.5547697,329021.088322
1760,55,60,28,10502.7773783,294077.766591
1761,55,61,24,9841.60072565,236198.417416
1762,55,62,46,9619.89435516,442515.140337
1763,55,63,34,9433.36660196,320734.464467
1764,55,64,46,9311.35860202,428322.495693
1765,55,65,35,9241.17456455,323441.109759
1766,55,66,34,9191.21600689,312501.344234
1767,55,67,39,9100.49420635,354919.274048
1768,55,68,58,9162.46679617,531423.074178
1769,55,69,39,9063.50757748,353476.795522
1770,55,70,36,9082.75134391,326979.048381
1771,55,71,35,9892.52734943,346238.45723
1772,55,72,32,10262.1352663,328388.328523
1773,55,73,37,10486.401212,387996.844844
1774,55,74,38,10451.6911677,397164.264374
1775,55,75,31,9458.88575467,293225.458395
1776,55,76,38,8741.22924447,332166.71129
1777,55,77,49,8452.59766741,414177.285703
1778,55,78,60,8265.70893101,495942.535861
1779,55,79,30,8100.27039097,243008.111729
1780,55,80,53,8158.03207,432375.69971
1781,55,81,58,8218.33324026,476663.327935
1782,55,82,47,8400.97839919,394845.984762
1783,55,83,43,8824.72120001,379463.011601
1784,55,84,43,9819.46250012,422236.887505
1785,55,85,35,10277.4914056,359712.199196
1786,55,86,35,10313.4098306,360969.344071
1787,55,87,51,10010.509714,510535.995414
1788,55,88,31,10034.4644792,311068.398854
1789,55,89,34,10811.7200282,367598.480958
1790,55,90,40,10428.5812391,417143.249564
1791,55,91,52,9184.25924301,477581.480637
1792,55,92,42,8674.83236446,364342.959307
1793,55,93,53,8617.94637005,456751.157613
1794,55,94,32,8694.57171595,278226.29491
1795,55,95,43,8756.73751501,376539.713145
1796,55,96,37,8907.53590174,329578.828365
1797,55,97,68,8932.79930453,607430.352708
1798,55,98,37,9141.46850389,338234.334644
1799,55,99,33,9680.45849278,319455.130262
1800,59,0,16,10305.0384362,164880.61498
1801,59,1,29,10759.9472663,312038.470724
1802,59,2,38,11283.543377,428774.648324
1803,59,3,29,11270.0957343,326832.776293
1804,59,4,33,11327.6874187,373813.684816
1805,59,5,52,10135.0906131,527024.71188
1806,59,6,57,9638.39100418,549388.287238
1807,59,7,34,9683.4478177,329237.225802
1808,59,8,41,9925.77945867,406956.957805
1809,59,9,28,10711.0211254,299908.591513
1810,59,10,31,10638.4901378,329793.194271
1811,59,11,36,10312.1350144,371236.860518
1812,59,12,37,10767.4448055,398395.457805
1813,59,13,28,11308.1210063,316627.388175
1814,59,14,30,11720.4364859,351613.094576
1815,59,15,25,11840.5163639,296012.909097
1816,59,16,25,12184.5077203,304612.693007
1817,59,17,19,12409.6632566,235783.601875
1818,59,18,30,12691.0223436,380730.670308
1819,59,19,22,12818.9699537,282017.338982
1820,59,20,33,13058.3366046,430925.107953
1821,59,21,21,12807.9587134,268967.132981
1822,59,22,26,12557.0347802,326482.904286
1823,59,23,36,12638.6574248,454991.667293
1824,59,24,17,13467.1023055,228940.739194
1825,59,25,20,13135.7850503,262715.701006
1826,59,26,28,13399.7280657,375192.385839
1827,59,27,19,13716.5054443,260613.603441
1828,59,28,18,13849.2638824,249286.749883
1829,59,29,19,12986.9858261,246752.730695
1830,59,30,23,12255.4548093,281875.460615
1831,59,31,18,12401.7243116,223231.037609
1832,59,32,18,12692.3804173,228462.847511
1833,59,33,36,12602.8244606,453701.68058
1834,59,34,25,12885.0085056,322125.212639
1835,59,35,21,12851.9623954,269891.210303
1836,59,36,17,13567.7140651,230651.139106
1837,59,37,28,13478.6650031,377402.620086
1838,59,38,22,13438.5053286,295647.117228
1839,59,39,21,13108.0566526,275269.189705
1840,59,40,25,12841.4454894,321036.137235
1841,59,41,19,12714.7295938,241579.862282
1842,59,42,21,12189.0173315,255969.363961
1843,59,43,18,11827.431105,212893.75989
1844,59,44,31,11876.3452893,368166.703967
1845,59,45,22,11523.5633732,253518.394211
1846,59,46,32,11239.0094252,359648.301607
1847,59,47,32,11119.0593912,355809.900518
1848,59,48,33,11333.0856448,373991.826277
1849,59,49,25,11345.5730284,283639.325709
1850,59,50,25,11330.4657049,283261.642623
1851,59,51,21,11080.986463,232700.715722
1852,59,52,38,11351.188846,431345.176147
1853,59,53,42,11334.0489708,476030.056775
1854,59,54,23,11578.5928412,266307.635348
1855,59,55,25,11345.5547697,283638.869243
1856,59,56,29,11608.823903,336655.893187
1857,59,57,27,11830.8956795,319434.183347
1858,59,58,21,12172.2276789,255616.781258
1859,59,59,30,11589.5370577,347686.111732
1860,59,60,40,10728.6360258,429145.44103
1861,59,61,35,10053.2409946,351863.434811
1862,59,62,36,9826.76690418,353763.608551
1863,59,63,39,9636.22793523,375812.889474
1864,59,64,40,9511.59619484,380463.847794
1865,59,65,35,9439.90287357,330396.600575
1866,59,66,44,9388.86997416,413110.278863
1867,59,67,44,9296.19723222,409032.678218
1868,59,68,34,9359.50252146,318223.08573
1869,59,69,38,9258.4152185,351819.778303
1870,59,70,48,9278.07281557,445347.495147
1871,59,71,27,10105.2627781,272842.095008
1872,59,72,29,10482.8189872,304001.75063
1873,59,73,37,10711.9076956,396340.584738
1874,59,74,43,10676.4512237,459087.402619
1875,59,75,37,9662.29586863,357504.947139
1876,59,76,43,8929.20639979,383955.875191
1877,59,77,37,8634.36789906,319471.612265
1878,59,78,66,8443.46018408,557268.372149
1879,59,79,52,8274.46394464,430272.125121
1880,59,80,53,8333.46776888,441673.791751
1881,59,81,49,8395.06569526,411358.219068
1882,59,82,32,8581.63857607,274612.434434
1883,59,83,43,9014.49382138,387623.234319
1884,59,84,35,10030.6266941,351071.934293
1885,59,85,47,10498.505355,493429.751686
1886,59,86,35,10535.1961935,368731.866774
1887,59,87,65,10225.7823132,664675.850355
1888,59,88,33,10250.2522174,338258.323174
1889,59,89,37,11044.222382,408636.228136
1890,59,90,59,10652.8443239,628517.815111
1891,59,91,66,9381.76360744,619196.398091
1892,59,92,45,8861.38167751,398762.175488
1893,59,93,49,8803.27236919,431360.34609
1894,59,94,40,8881.54551703,355261.820681
1895,59,95,48,8945.04817041,429362.312179
1896,59,96,46,9099.08942505,418558.113552
1897,59,97,47,9124.8961087,428870.117109
1898,59,98,51,9338.05266806,476240.686071
1899,59,99,41,9888.63345294,405433.97157
1900,5,0,21,9011.79208472,189247.633779
1901,5,1,34,9409.61144462,319926.789117
1902,5,2,38,9867.49807109,374964.926702
1903,5,3,29,9855.73806061,285816.403758
1904,5,4,37,9906.10218966,366525.781017
1905,5,5,59,8863.17212012,522927.155087
1906,5,6,54,8428.8065783,455155.555228
1907,5,7,39,8468.208919,330260.147841
1908,5,8,41,8680.12878494,355885.280183
1909,5,9,31,9366.82536362,290371.586272
1910,5,10,34,9303.39676172,316315.489898
1911,5,11,33,9017.99806708,297593.936214
1912,5,12,47,9416.16806882,442559.899234
1913,5,13,32,9888.99129371,316447.721399
1914,5,14,29,10249.5626199,297237.315978
1915,5,15,26,10354.5728924,269218.895203
1916,5,16,40,10655.3945344,426215.781374
1917,5,17,22,10852.2938368,238750.46441
1918,5,18,34,11098.3433406,377343.673579
1919,5,19,32,11210.2339722,358727.487112
1920,5,20,34,11419.560944,388265.072098
1921,5,21,31,11200.6046041,347218.742729
1922,5,22,34,10981.1707487,373359.805456
1923,5,23,33,11052.5500363,364734.151198
1924,5,24,28,11777.0279764,329756.783338
1925,5,25,27,11487.2898801,310156.826763
1926,5,26,24,11718.1089684,281234.615242
1927,5,27,22,11995.1318918,263892.90162
1928,5,28,18,12111.2296094,218002.132969
1929,5,29,21,11357.1644391,238500.453221
1930,5,30,19,10717.4380114,203631.322217
1931,5,31,32,10845.3512017,347051.238456
1932,5,32,23,11099.5309808,255289.212558
1933,5,33,25,11021.213984,275530.349599
1934,5,34,26,11267.9849164,292967.607825
1935,5,35,33,11239.0859777,370889.837263
1936,5,36,18,11865.0133113,213570.239603
1937,5,37,30,11787.1395957,353614.187872
1938,5,38,37,11752.0198202,434824.733347
1939,5,39,16,11463.0412996,183408.660793
1940,5,40,29,11229.8889067,325666.778293
1941,5,41,27,11119.0754136,300215.036168
1942,5,42,36,10659.3382051,383736.175383
1943,5,43,27,10343.1297878,279264.504271
1944,5,44,28,10385.9054127,290805.351556
1945,5,45,36,10077.3963957,362786.270244
1946,5,46,25,9828.55297483,245713.824371
1947,5,47,30,9723.65625136,291709.687541
1948,5,48,34,9910.82295722,336967.980545
1949,5,49,34,9921.74321777,337339.269404
1950,5,50,31,9908.5318107,307164.486132
